,pIC50
6399,5.6020599913279625
6400,5.913640169325252
6401,5.585026652029182
6402,5.769551078621726
6403,5.455931955649724
6404,5.886056647693163
6405,5.275724130399211
6406,5.823908740944319
6407,6.102372908709558
6408,6.406713932979542
6409,6.920818753952375
6410,4.5951662833800615
6411,4.795880017344075
6412,4.527243550682788
6413,6.769551078621726
6414,6.0
6415,6.0
6416,6.0
6417,7.412289034981089
6418,6.570247719997592
6419,6.774690718274137
6420,6.0
6421,6.0
6422,7.91721462968355
6423,7.349692476868063
6424,6.0
6425,6.0
6426,6.506402550999473
6427,6.5298836468489965
6428,6.404944910240696
6429,8.920818753952375
6430,7.392544976785332
6431,7.512861624522813
6432,7.3448615651886175
6433,8.309803919971486
6434,9.096910013008056
6435,7.636388020107856
6436,7.6595558851598815
6437,7.818156412055227
6438,7.011441043121384
6439,6.808828544271441
6440,6.987584625237567
6441,6.624519285381427
6442,7.308034897232639
6443,8.26121944151563
6444,8.361510743045363
6445,9.113509274827518
6446,8.712198270069774
6447,8.531652669587842
6448,7.603800652904264
6449,8.355561410532161
6450,8.248720896016657
6451,8.97469413473523
6452,6.337242168318426
6457,7.301029995663981
6458,7.920818753952375
6473,8.809668301829708
6474,8.892790030352131
6475,8.210419287835574
6476,8.471083299722345
6488,4.718512112059919
6489,4.783042792638903
6490,4.710411047457403
6491,4.479385478121764
6492,4.416347891457956
6493,4.912218582190458
6494,5.958607314841775
6495,4.547600154088558
6496,5.148130399270234
6497,4.890759031411797
6498,4.461426266193144
6499,4.672028376376989
6500,4.703334809738469
6501,4.674484336636851
6502,5.673664139071248
6503,4.617622696531886
6504,4.567030709125595
6505,4.995248844408999
6506,4.703334809738469
6507,4.60977163753087
6508,5.935542010773082
6509,4.703334809738469
6510,5.180456064458132
6511,4.953895212753961
6512,4.547600154088558
6513,4.65286521708998
6514,4.632271453913024
6515,3.9956786262173574
6518,6.560667306169737
6519,7.2380721615794705
6520,7.156144577376839
6521,6.954677021213342
6522,7.958607314841775
6523,8.10292299679058
6524,7.982966660701219
6525,8.265200170411154
6526,8.43297363384094
6527,8.688246138944246
6528,7.319664486585436
6529,8.42021640338319
6530,8.100179497572904
6531,8.20551195334083
6532,9.356547323513812
6533,9.920818753952375
6534,9.568636235841012
6535,8.078313524516398
6536,8.15552282425432
6537,6.920818753952375
6538,5.253365801062421
6539,4.016824927962187
6540,4.97469413473523
6541,5.42712839779952
6542,5.142667503568732
6543,4.798602875679548
6547,4.782516055786093
6549,4.75559916619863
6550,6.879261594457057
6551,7.057396751157843
6552,7.036684488613889
6553,7.101000729110211
6554,6.928854709548917
6555,6.843117835560624
6556,7.011307297450183
6557,7.10242788617427
6558,7.051635944011631
6559,7.324863495532006
6560,7.116225038644742
6561,7.101494214465641
6562,7.143331516388465
6563,7.108406795651035
6564,6.997402019280091
6565,7.164309428507575
6566,6.698970004336019
6567,7.101713721410877
6568,6.698970004336019
6569,7.072373037555046
6570,7.167363372403297
6571,7.289374984939203
6572,7.179995693191682
6573,7.067627717852086
6574,5.2564902352715706
6575,3.196542884351586
6576,2.663740447985807
6577,3.3151546383555877
6578,3.5816987086802543
6579,2.2882771081727653
6580,2.3690638809358084
6581,2.720105019988362
6582,2.3821612522829967
6583,2.497163361378997
6584,2.5178413045887234
6585,4.014573525916998
6586,3.0830199526796176
6587,2.2753146117626404
6588,2.379135524734879
6589,2.485585079419631
6590,2.227898430722988
6591,2.487449007095789
6592,2.9010103605988227
6593,2.6011922697967353
6594,6.494850021680094
6595,6.431798275933005
6596,5.5934598195660445
6597,5.701146923590294
6598,6.267606240177032
6599,6.494850021680094
6600,6.318758762624412
6601,6.42021640338319
6602,5.667561540084395
6603,6.267606240177032
6604,6.267606240177032
6605,5.371611069949688
6606,6.366531544420414
6607,5.958607314841775
6608,4.619788758288394
6609,inf
6610,6.173925197299173
6611,6.0
6612,6.229147988357855
6613,6.443697499232712
6614,5.119186407719209
6615,4.728158393463501
6616,4.87942606879415
6617,5.366531544420414
6618,5.136677139879544
6619,4.600326278518962
6620,5.0915149811213505
6621,5.275724130399211
6622,6.0915149811213505
6623,4.924453038607469
6624,5.886056647693163
6625,5.292429823902063
6626,5.494850021680094
6627,5.327902142064283
6628,4.788612447063141
6629,4.723308471154961
6630,4.898940645091884
6631,5.2403321553103694
6632,5.616184634019569
6633,4.762205006726077
6634,5.242603971206976
6635,5.245651664288981
6636,5.464705879957229
6637,4.8195873671616765
6638,5.031050319018657
6639,5.08460016478773
6640,4.883724412419456
6641,4.989700043360188
6642,4.763714722551971
6643,4.65521487736734
6644,4.888401475119606
6645,4.795608668080701
6646,4.758702612890007
6647,4.658763376761308
6648,5.241088107602026
6649,5.310691140876379
6650,4.532539890492736
6651,5.003926345514724
6652,4.95703092660682
6653,4.6302277114030375
6654,4.919012953089113
6655,4.952725132615821
6656,4.710411047457403
6657,4.703334809738469
6658,4.0
6659,4.0
6660,4.015022873584507
6661,4.0
6662,4.0
6663,4.0
6664,4.728158393463501
6665,5.101603954069991
6666,4.82102305270683
6667,4.0
6668,4.0
6669,4.0
6670,4.0
6671,4.0
6672,4.1732774798310075
6673,4.0
6674,4.0
6675,4.0
6676,4.0
6677,4.0
6678,4.142667503568732
6679,4.0
6680,4.0
6681,4.0
6682,5.3890206200770026
6683,5.636764195516307
6684,4.0
6685,4.0
6686,4.0
6687,4.0
6688,5.648203693102976
6689,4.0
6690,4.71669877129645
6691,5.13608262304214
6692,4.0
6693,4.0
6694,4.0
6695,4.0
6696,4.0
6697,4.0
6698,4.0
6699,4.0
6700,4.0
6701,4.0
6702,4.0
6703,4.0
6704,4.0
6705,4.0
6706,4.0
6707,4.301029995663981
6708,4.453457336521869
6709,4.600326278518962
6710,4.447331783887806
6711,4.531652669587842
6712,4.404503778174426
6713,4.489454989793388
6714,4.301029995663981
6715,4.638272163982407
6716,4.301029995663981
6717,4.694648630553377
6718,4.301029995663981
6719,4.651695136951839
6720,4.841637507904751
6721,4.404503778174426
6722,5.443697499232712
6723,5.468521082957745
6724,4.735182176990463
6725,4.7121982700697735
6726,4.428291168191312
6727,4.301029995663981
6728,4.47755576649368
6729,4.301029995663981
6730,4.301029995663981
6731,4.301029995663981
6732,4.301029995663981
6733,4.301029995663981
6734,4.301029995663981
6735,4.301029995663981
6736,4.301029995663981
6737,4.301029995663981
6738,4.428291168191312
6739,4.301029995663981
6740,6.161150909262744
6741,5.0
6742,5.0
6743,6.142667503568731
6744,5.0
6745,5.686132779630847
6746,6.721246399047171
6747,5.0
6748,5.281498311132726
6749,6.769551078621726
6750,5.024568191490737
6751,5.273272790973428
6752,6.173925197299173
6753,5.039529222465701
6754,5.5934598195660445
6755,5.847711655616943
6756,5.756961951313706
6757,5.467245621007502
6758,5.0
6759,5.539102157243452
6760,5.655607726314889
6761,5.966576244513051
6762,5.0
6763,5.161150909262744
6764,6.853871964321762
6765,5.568636235841013
6766,5.465973893943865
6767,5.0
6768,6.2441251443275085
6769,6.045757490560675
6770,5.910094888560602
6771,5.621602099051862
6772,5.790484985457369
6773,5.531652669587842
6774,5.0
6775,5.701146923590294
6776,5.0
6777,5.0
6778,6.494850021680094
6779,5.823908740944319
6780,5.0
6781,6.552841968657781
6782,5.747146969020107
6783,5.0
6784,5.995678626217358
6785,5.0
6786,5.0
6787,5.7121982700697735
6788,5.0
6789,5.289882634888183
6790,5.0
6791,5.512861624522813
6792,5.539102157243452
6793,6.275724130399211
6794,5.0
6795,5.281498311132726
6796,5.982966660701219
6797,5.889410289700751
6798,5.982966660701219
6799,5.0
6800,5.429457060118103
6801,5.889410289700751
6802,5.97469413473523
6803,4.978810700930062
6804,5.913640169325252
6805,5.838631997765025
6806,4.5379016188648444
6807,8.193820026016112
6808,4.87484417041947
6809,4.818728228440539
6810,4.785421046429501
6811,4.811634073936852
6812,4.881735273910521
6813,4.837435593476981
6814,4.831207979685818
6815,5.617982957425132
6816,5.274088367704952
6817,5.847711655616943
6818,6.017728766960431
6819,6.075720713938118
6820,5.0
6821,4.809668301829708
6822,4.647817481888637
6823,5.244887733604929
6824,5.319664486585436
6825,4.860120913598763
6826,5.801342913045577
6827,5.7121982700697735
6828,5.0655015487564325
6829,4.882728704344236
6830,5.36251027048749
6831,5.043831569524636
6832,4.82102305270683
6833,5.285670240254767
6834,4.82102305270683
6835,6.1791420105603
6836,6.009661145212399
6837,6.204815410317576
6838,7.476253533188435
6839,3.6516951369518393
6840,6.459670525209126
6841,7.142667503568731
6842,6.982966660701219
6843,6.3819519032879075
6844,6.903089986991944
6845,6.5934598195660445
6846,5.0851281824599495
6847,5.0
6848,4.7544873321858505
6849,5.492144128304169
6850,5.135488918941608
6851,4.517126416391246
6852,5.335358024443875
6853,6.11975822410452
6854,5.573488738635425
6855,5.866461091629782
6856,6.317854923626168
6857,5.421360790031928
6858,4.696803942579511
6859,4.548213564475709
6860,4.518557371497695
6861,4.679853713888946
6862,6.286173575619475
6863,6.505149978319906
6864,6.320390428220244
6865,6.673050005834001
6866,6.708409174341999
6867,7.062482107982653
6868,6.888065723667318
6869,6.31140222491883
6870,7.924453038607469
6871,6.753009300758451
6872,7.6439741428068775
6873,7.931814138253839
6874,7.91721462968355
6875,5.580044251510242
6876,9.481486060122112
6877,7.096910013008056
6879,5.107905397309519
6880,4.690369832574101
6881,4.7544873321858505
6882,4.454692883534176
6883,4.278189384787454
6884,4.669586226650809
6885,4.943095148663527
6886,4.450996737974212
6887,4.304518323509803
6888,5.638272163982407
6889,5.207608310501746
6890,6.292429823902063
6891,6.267606240177032
6892,5.657577319177793
6893,5.585026652029182
6894,5.958607314841775
6895,5.275724130399211
6896,5.657577319177793
6897,5.060480747381382
6898,5.721246399047171
6899,5.040958607678906
6900,4.8326826652518236
6901,5.0655015487564325
6902,4.21339052735134
6903,5.2949920406666635
6904,4.457299030551889
6905,4.277530614115969
6906,4.03240522732811
6907,4.621602099051862
6908,4.192262077985899
6909,4.0063433713845376
6910,4.671620396561262
6911,4.384365531122584
6912,4.316052869248487
6913,4.3438059378208145
6914,4.167746629802992
6915,4.235151642806589
6916,4.256411849840096
6917,4.214812579970638
6918,4.0126466112642065
6919,4.223807485252928
6920,5.961379838050297
6921,5.662341108973858
6922,6.293282217663242
6923,6.1605219526258015
6924,6.285670240254767
6925,5.957818405484233
6926,5.755722879198157
6927,5.6219656775426685
6928,5.518700726667144
6929,5.513286224017515
6930,5.962175249411658
6931,5.3879582553547305
6932,2.196269829025456
6933,5.0
6934,6.206209615309181
6935,5.601886308269497
6936,5.357337668557965
6937,8.585026652029182
6938,8.327902142064282
6939,9.0
6940,7.088309841246139
6941,5.0
6942,8.045757490560675
6943,5.855737226238009
6944,5.0
6945,5.884056823060945
6946,6.446116973356125
6947,6.6439741428068775
6948,8.4089353929735
6950,4.399027104313252
6951,3.7597004179972875
6952,3.799696817018415
6953,5.657577319177793
6954,5.266642212074415
6955,5.999132278468773
6956,6.860120913598763
6957,6.920818753952375
6958,7.508638306165727
6959,7.638272163982407
6960,7.7447274948966935
6961,5.0
6962,8.769551078621726
6963,8.739928612014925
6964,8.619788758288394
6965,8.590066876668706
6966,8.621602099051863
6967,9.387216143280265
6968,9.200659450546418
6969,8.903089986991944
